"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1531,"RVMD","Revolution Medicines Inc","Healthcare","Biotechnology","USA",6926.28,,41.98,-0.69%,1309207
1532,"RVNC","Revance Therapeutics Inc","Healthcare","Biotechnology","USA",308.13,,2.95,4.61%,2802940
1533,"RWT","Redwood Trust Inc.","Real Estate","REIT - Mortgage","USA",919.76,42.99,6.96,-0.14%,533047
1534,"RXO","RXO Inc","Industrials","Trucking","USA",3391.32,,28.85,-0.89%,844597
1535,"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",1782.38,,6.64,4.24%,7388527
1536,"RXST","RxSight Inc","Healthcare","Medical Devices","USA",1958.21,,49.35,6.73%,433667
1537,"RXT","Rackspace Technology Inc","Technology","Software - Infrastructure","USA",501.42,,2.24,5.66%,1505256
1538,"RYAM","Rayonier Advanced Materials Inc","Basic Materials","Chemicals","USA",490.54,,7.48,2.47%,921832
1539,"RYI","Ryerson Holding Corp.","Industrials","Metal Fabrication","USA",632.46,10.52,19.05,-1.14%,450352
1540,"RYTM","Rhythm Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2804.03,,45.87,5.30%,224511
1541,"SABR","Sabre Corp","Technology","Software - Infrastructure","USA",1133.96,,2.94,2.08%,2451944
1542,"SAFE","Safehold Inc.","Real Estate","REIT - Diversified","USA",1644.55,,23.02,2.27%,363209
1543,"SAFT","Safety Insurance Group, Inc.","Financial","Insurance - Property & Casualty","USA",1169.99,22.83,78.84,-1.46%,73851
1544,"SAGE","Sage Therapeutics Inc","Healthcare","Biotechnology","USA",505.49,,8.28,-0.36%,655651
1545,"SAH","Sonic Automotive, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",2029.33,11.05,59.88,1.84%,200746
1546,"SAMG","Silvercrest Asset Management Group Inc","Financial","Asset Management","USA",142.58,16.83,15.04,1.48%,16192
1547,"SANA","Sana Biotechnology Inc","Healthcare","Biotechnology","USA",1032.19,,4.66,-1.27%,1673848
1548,"SANM","Sanmina Corp","Technology","Electronic Components","USA",3834.79,18.18,70.17,4.47%,363239
1549,"SASR","Sandy Spring Bancorp","Financial","Banks - Regional","USA",1270.69,14.09,28.20,1.92%,234186
1550,"SATS","EchoStar Corp","Technology","Communication Equipment","USA",5452.12,,20.08,3.19%,1111034
1551,"SAVA","Cassava Sciences Inc","Healthcare","Biotechnology","USA",1248.44,,26.02,-13.84%,6932152
1552,"SAVE","Spirit Airlines Inc","Industrials","Airlines","USA",302.28,,2.76,4.55%,4378027
1553,"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",503.95,5.92,4.72,0.21%,659893
1554,"SBCF","Seacoast Banking Corp. Of Florida","Financial","Banks - Regional","USA",2186.36,18.73,25.74,2.75%,325164
1555,"SBGI","Sinclair Inc","Communication Services","Broadcasting","USA",885.09,,13.37,2.77%,702222
1556,"SBH","Sally Beauty Holdings Inc","Consumer Cyclical","Specialty Retail","USA",1066.15,7.48,10.30,9.69%,2622668
1557,"SBRA","Sabra Healthcare REIT Inc","Real Estate","REIT - Healthcare Facilities","USA",3810.49,73.71,16.46,-1.20%,5541379
1558,"SBSI","Southside Bancshares Inc","Financial","Banks - Regional","USA",959.86,11.75,31.71,1.08%,272323
1559,"SBT","Sterling Bancorp Inc","Financial","Banks - Regional","USA",287.73,43.61,5.53,2.41%,12106
1560,"SCHL","Scholastic Corp.","Communication Services","Publishing","USA",837.03,70.81,29.64,1.13%,120450
1561,"SCL","Stepan Co.","Basic Materials","Specialty Chemicals","USA",1665.48,48.88,74.12,2.15%,117412
1562,"SCPH","scPharmaceuticals Inc","Healthcare","Biotechnology","USA",162.59,,4.51,7.38%,264504
1563,"SCS","Steelcase, Inc.","Industrials","Business Equipment & Supplies","USA",1432.33,16.70,12.55,2.28%,509402
1564,"SCSC","Scansource, Inc.","Technology","Electronics & Computer Distribution","USA",1170.27,15.34,47.36,2.58%,101597
1565,"SCVL","Shoe Carnival, Inc.","Consumer Cyclical","Apparel Retail","USA",1066.03,14.51,39.25,2.43%,184494
1566,"SCWO","374Water Inc","Industrials","Pollution & Treatment Controls","USA",141.96,,1.07,0.94%,150668
1567,"SD","Sandridge Energy Inc","Energy","Oil & Gas E&P","USA",469.32,11.62,12.64,2.68%,237779
1568,"SDGR","Schrodinger Inc","Healthcare","Health Information Services","USA",1404.31,,19.29,6.87%,612495
1569,"SDRL","Seadrill Ltd.","Energy","Oil & Gas Drilling","Bermuda",3052.59,7.06,45.05,2.64%,1114886
1570,"SEAT","Vivid Seats Inc","Communication Services","Internet Content & Information","USA",506.01,,3.85,3.49%,2898265
1571,"SEM","Select Medical Holdings Corporation","Healthcare","Medical Care Facilities","USA",4239.95,15.60,32.61,1.56%,1038247
1572,"SEMR","SEMrush Holdings Inc","Technology","Software - Application","USA",1971.18,134.09,13.57,1.27%,304120
1573,"SENEA","Seneca Foods Corp.","Consumer Defensive","Packaged Foods","USA",406.95,6.93,58.47,0.60%,22935
1574,"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",241.42,,7.41,0.14%,103949
1575,"SES","SES AI Corporation","Consumer Cyclical","Auto Parts","USA",328.47,,0.92,-1.62%,531702
1576,"SEVN","Seven Hills Realty Trust .","Real Estate","REIT - Mortgage","USA",190.86,8.29,12.87,1.02%,23585
1577,"SEZL","Sezzle Inc.","Financial","Credit Services","USA",602.79,15.18,106.50,35.12%,321599
1578,"SFBS","ServisFirst Bancshares Inc","Financial","Banks - Regional","USA",4057.58,20.56,74.41,1.29%,168376
1579,"SFIX","Stitch Fix Inc","Consumer Cyclical","Apparel Retail","USA",433.08,,3.54,4.42%,1331981
1580,"SFL","SFL Corporation Ltd","Industrials","Marine Shipping","Bermuda",1668.38,,11.45,2.60%,748143
1581,"SFM","Sprouts Farmers Market Inc","Consumer Defensive","Grocery Stores","USA",9604.47,30.11,95.92,1.86%,983491
1582,"SFNC","Simmons First National Corp.","Financial","Banks - Regional","USA",2441.95,16.24,19.45,0.57%,555608
1583,"SFST","Southern First Bancshares Inc","Financial","Banks - Regional","USA",254.76,18.35,31.22,0.16%,10126
1584,"SG","Sweetgreen Inc","Consumer Cyclical","Restaurants","USA",2974.39,,26.25,1.67%,5395597
1585,"SGC","Superior Group of Companies Inc..","Consumer Cyclical","Apparel Manufacturing","USA",199.06,17.32,11.87,-2.30%,251990
1586,"SGH","SMART Global Holdings Inc","Technology","Semiconductors","USA",1023.81,,19.35,3.48%,1169914
1587,"SGHC","Super Group (SGHC) Limited","Consumer Cyclical","Gambling","United Kingdom",1589.53,253.60,3.17,2.92%,329142
1588,"SGHT","Sight Sciences Inc","Healthcare","Medical Devices","USA",293.31,,5.83,5.81%,118469
1589,"SGRY","Surgery Partners Inc","Healthcare","Medical Care Facilities","USA",3811.06,,29.98,4.79%,641270
1590,"SHAK","Shake Shack Inc","Consumer Cyclical","Restaurants","USA",4016.32,163.02,101.32,4.23%,959925
1591,"SHBI","Shore Bancshares Inc.","Financial","Banks - Regional","USA",428.87,18.26,12.91,0.70%,50335
1592,"SHEN","Shenandoah Telecommunications Co.","Communication Services","Telecom Services","USA",850.43,,15.59,-1.20%,190464
1593,"SHLS","Shoals Technologies Group Inc","Technology","Solar","USA",901.52,38.64,5.29,2.72%,9041455
1594,"SHO","Sunstone Hotel Investors Inc","Real Estate","REIT - Hotel & Motel","USA",1967.45,11.79,9.66,2.11%,4634430
1595,"SHOO","Steven Madden Ltd.","Consumer Cyclical","Footwear & Accessories","USA",3124.11,17.54,43.02,1.99%,674722
1596,"SHYF","Shyft Group Inc","Industrials","Farm & Heavy Construction Machinery","USA",470.72,,13.66,2.78%,854789
1597,"SIBN","SI-BONE Inc","Healthcare","Medical Devices","USA",593.25,,14.23,0.78%,330940
1598,"SIG","Signet Jewelers Ltd","Consumer Cyclical","Luxury Goods","Bermuda",3361.81,6.13,75.36,2.18%,750644
1599,"SIGA","SIGA Technologies Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",655.18,7.78,9.18,5.52%,1015983
1600,"SIGI","Selective Insurance Group Inc.","Financial","Insurance - Property & Casualty","USA",5174.81,23.20,85.07,0.90%,351675
1601,"SILK","Silk Road Medical Inc","Healthcare","Medical Devices","USA",1101.48,,27.11,0.18%,5069415
1602,"SITC","SITE Centers Corp","Real Estate","REIT - Retail","USA",3197.89,7.17,15.26,1.06%,1378324
1603,"SITM","SiTime Corp","Technology","Semiconductors","USA",2849.14,,124.58,10.58%,584998
1604,"SJW","SJW Group","Utilities","Utilities - Regulated Water","USA",1907.32,21.38,58.31,-0.44%,228480
1605,"SKIN","Beauty Health Company","Consumer Defensive","Household & Personal Products","USA",159.48,,1.29,3.20%,4446215
1606,"SKT","Tanger Inc.","Real Estate","REIT - Retail","USA",2987.44,30.41,27.32,1.19%,1360533
1607,"SKWD","Skyward Specialty Insurance Group Inc","Financial","Insurance - Property & Casualty","USA",1503.22,13.87,37.59,2.04%,223028
1608,"SKY","Skyline Champion Corp","Consumer Cyclical","Residential Construction","USA",4761.81,33.87,82.37,-0.42%,569612
1609,"SKYE","Skye Bioscience Inc","Healthcare","Biotechnology","USA",140.07,,4.99,-3.29%,173479
1610,"SKYH","Sky Harbour Group Corporation","Industrials","Aerospace & Defense","USA",214.37,,8.70,3.57%,31737
1611,"SKYT","SkyWater Technology Inc","Technology","Semiconductors","USA",399.63,,8.44,47.55%,2304228
1612,"SKYW","Skywest Inc.","Industrials","Airlines","USA",2942.54,17.27,73.38,4.16%,247801
1613,"SLAB","Silicon Laboratories Inc","Technology","Semiconductors","USA",3250.63,,100.67,6.74%,217434
1614,"SLDB","Solid Biosciences Inc","Healthcare","Biotechnology","USA",285.93,,7.45,3.62%,117647
1615,"SLDP","Solid Power Inc","Consumer Cyclical","Auto Parts","USA",242.56,,1.37,7.03%,1584123
1616,"SLG","SL Green Realty Corp.","Real Estate","REIT - Office","USA",4038.31,,62.31,1.32%,836474
1617,"SLND","Southland Holdings Inc","Industrials","Engineering & Construction","USA",180.59,,3.76,4.16%,33527
1618,"SLNO","Soleno Therapeutics Inc","Healthcare","Biotechnology","USA",1641.36,,45.08,2.55%,368054
1619,"SLP","Simulations Plus Inc.","Healthcare","Health Information Services","USA",737.37,77.64,36.85,0.88%,82070
1620,"SLQT","SelectQuote Inc","Financial","Insurance Brokers","USA",524.40,,3.10,-1.27%,1158070
1621,"SLRN","Acelyrin Inc","Healthcare","Biotechnology","USA",492.18,,4.97,0.61%,389045
1622,"SLVM","Sylvamo Corp","Basic Materials","Paper & Paper Products","USA",2779.57,14.38,67.58,2.55%,176763
1623,"SM","SM Energy Co","Energy","Oil & Gas E&P","USA",4974.33,6.23,43.24,10.93%,5534425
1624,"SMBC","Southern Missouri Bancorp, Inc.","Financial","Banks - Regional","USA",562.43,11.21,49.51,1.83%,60015
1625,"SMBK","SmartFinancial Inc","Financial","Banks - Regional","USA",460.45,17.74,26.99,0.37%,28571
1626,"SMHI","SEACOR Marine Holdings Inc","Industrials","Marine Shipping","USA",300.17,,10.86,4.22%,150936
1627,"SMID","Smith-Midland Corp.","Basic Materials","Building Materials","USA",155.34,84.22,29.31,4.90%,14819
1628,"SMLR","Semler Scientific Inc","Healthcare","Medical Devices","USA",203.20,14.02,28.50,8.61%,154670
1629,"SMMT","Summit Therapeutics Inc","Healthcare","Biotechnology","USA",7417.04,,10.24,8.94%,1583652
1630,"SMP","Standard Motor Products, Inc.","Consumer Cyclical","Auto Parts","USA",650.87,11.14,29.98,-0.93%,177919
1631,"SMPL","Simply Good Foods Co","Consumer Defensive","Packaged Foods","USA",3206.48,22.08,32.02,-0.99%,613915
1632,"SMR","NuScale Power Corporation","Industrials","Specialty Industrial Machinery","USA",760.56,,8.59,-1.04%,6402677
1633,"SMRT","SmartRent Inc","Technology","Software - Application","USA",306.78,,1.52,-2.56%,1856585
1634,"SMTC","Semtech Corp.","Technology","Semiconductors","USA",1916.23,,29.64,7.35%,1973106
1635,"SMTI","Sanara MedTech Inc","Healthcare","Medical Instruments & Supplies","USA",240.78,,27.90,3.03%,5195
1636,"SMXT","SolarMax Technology Inc.","Technology","Solar","USA",149.33,,3.32,0.00%,125656
1637,"SNBR","Sleep Number Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",262.51,,11.74,3.07%,234702
1638,"SNCY","Sun Country Airlines Holdings Inc","Industrials","Airlines","USA",546.58,11.49,10.35,4.23%,885553
1639,"SNDA","Sonida Senior Living Inc","Healthcare","Medical Care Facilities","USA",411.39,,28.89,1.05%,18161
1640,"SNDX","Syndax Pharmaceuticals Inc","Healthcare","Biotechnology","USA",1701.15,,19.99,2.41%,637325
1641,"SNEX","StoneX Group Inc","Financial","Capital Markets","USA",2435.46,10.65,76.78,0.89%,124565
1642,"SOC","Sable Offshore Corp.","Energy","Oil & Gas Drilling","USA",842.38,,14.00,0.14%,287377
1643,"SOI","Solaris Oilfield Infrastructure Inc","Energy","Oil & Gas Equipment & Services","USA",354.37,17.06,11.68,2.28%,515271
1644,"SONO","Sonos Inc","Technology","Consumer Electronics","USA",1447.76,,11.78,-1.59%,8766034
1645,"SOUN","SoundHound AI Inc","Technology","Software - Application","USA",1714.98,,5.21,21.16%,67069138
1646,"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",123.63,,6.01,14.04%,3090098
1647,"SPFI","South Plains Financial Inc","Financial","Banks - Regional","USA",502.03,11.41,30.63,1.19%,30113
1648,"SPHR","Sphere Entertainment Co","Communication Services","Entertainment","USA",1428.04,3.71,40.42,0.65%,325013
1649,"SPIR","Spire Global Inc","Industrials","Specialty Business Services","USA",260.47,,10.71,9.73%,324313
1650,"SPNS","Sapiens International Corp NV","Technology","Software - Application","Israel",1966.51,28.69,35.28,1.32%,135620
1651,"SPNT","SiriusPoint Ltd","Financial","Insurance - Reinsurance","Bermuda",2471.21,7.30,14.46,2.92%,306253
1652,"SPOK","Spok Holdings Inc","Healthcare","Health Information Services","USA",301.27,19.59,14.87,2.91%,85903
1653,"SPRY","ARS Pharmaceuticals Inc","Healthcare","Biotechnology","USA",958.74,,9.89,3.40%,369718
1654,"SPSC","SPS Commerce Inc.","Technology","Software - Infrastructure","USA",7364.72,103.96,198.51,5.04%,123114
1655,"SPT","Sprout Social Inc","Technology","Software - Application","USA",1760.54,,31.16,3.38%,852044
1656,"SPTN","SpartanNash Co","Consumer Defensive","Food Distribution","USA",660.18,12.53,19.48,-0.20%,141982
1657,"SPWR","Sunpower Corp","Technology","Solar","USA",43.45,,0.20,-45.19%,73961919
1658,"SPXC","SPX Technologies Inc","Industrials","Building Products & Equipment","USA",6845.46,42.85,147.85,4.37%,274496
1659,"SQSP","Squarespace Inc","Technology","Software - Infrastructure","USA",6087.40,,44.15,0.05%,880590
1660,"SR","Spire Inc.","Utilities","Utilities - Regulated Gas","USA",3698.31,15.41,64.04,-1.10%,343548
1661,"SRCE","1st Source Corp.","Financial","Banks - Regional","USA",1408.83,11.10,57.48,0.61%,81195
1662,"SRDX","Surmodics, Inc.","Healthcare","Medical Devices","USA",586.64,,41.11,0.15%,548674
1663,"SRI","Stoneridge Inc.","Consumer Cyclical","Auto Parts","USA",396.10,216.82,14.31,-2.45%,105806
1664,"SRRK","Scholar Rock Holding Corp","Healthcare","Biotechnology","USA",651.56,,8.17,-0.97%,608059
1665,"SSB","SouthState Corporation","Financial","Banks - Regional","USA",6800.74,14.29,89.19,1.07%,448045
1666,"SSBK","Southern States Bancshares Inc","Financial","Banks - Regional","USA",259.46,8.28,29.12,1.85%,8368
1667,"SSP","E.W. Scripps Co.","Communication Services","Broadcasting","USA",252.75,,2.96,-0.34%,562122
1668,"SSRM","SSR Mining Inc","Basic Materials","Gold","USA",911.47,,4.51,3.68%,2711042
1669,"SST","System1 Inc","Industrials","Specialty Business Services","USA",80.61,,1.17,8.33%,218482
1670,"SSTI","SoundThinking Inc","Technology","Software - Application","USA",186.73,,14.60,1.04%,48109
1671,"SSTK","Shutterstock Inc","Communication Services","Internet Content & Information","USA",1335.69,28.85,37.71,3.12%,624430
1672,"STAA","Staar Surgical Co.","Healthcare","Medical Instruments & Supplies","USA",1982.89,120.48,40.36,11.03%,2770278
1673,"STBA","S & T Bancorp, Inc.","Financial","Banks - Regional","USA",1530.40,11.29,40.00,0.03%,132864
1674,"STC","Stewart Information Services Corp.","Financial","Insurance - Property & Casualty","USA",1924.87,44.73,69.54,1.55%,107940
1675,"STEL","Stellar Bancorp Inc","Financial","Banks - Regional","USA",1325.32,11.59,24.74,0.90%,98164
1676,"STEM","Stem Inc","Utilities","Utilities - Renewable","USA",88.75,,0.55,-6.96%,10464989
1677,"STEP","StepStone Group Inc","Financial","Asset Management","USA",3151.27,50.56,46.39,3.04%,437234
1678,"STER","Sterling Check Corp","Technology","Software - Infrastructure","USA",1517.08,,15.52,1.84%,282978
1679,"STGW","Stagwell Inc","Communication Services","Advertising Agencies","USA",736.99,,6.26,2.96%,358973
1680,"STHO","Star Holdings","Real Estate","Real Estate Services","USA",168.50,,12.65,3.10%,27892
1681,"STI","Solidion Technology Inc","Industrials","Electrical Equipment & Parts","USA",32.57,,0.37,0.05%,179862
1682,"STKL","Sunopta, Inc.","Consumer Defensive","Packaged Foods","USA",713.65,,5.98,13.04%,1502922
1683,"STKS","ONE Group Hospitality Inc","Consumer Cyclical","Restaurants","USA",109.02,,3.50,-1.69%,102280
1684,"STNE","StoneCo Ltd","Technology","Software - Infrastructure","Cayman Islands",3927.39,12.24,12.71,4.35%,3718010
1685,"STNG","Scorpio Tankers Inc","Energy","Oil & Gas Midstream","Monaco",4036.19,5.81,73.95,0.41%,957019
1686,"STOK","Stoke Therapeutics Inc","Healthcare","Biotechnology","USA",736.98,,14.14,3.14%,476705
1687,"STR","Sitio Royalties Corp","Energy","Oil & Gas E&P","USA",3436.58,,22.24,-1.55%,1075328
1688,"STRA","Strategic Education Inc","Consumer Defensive","Education & Training Services","USA",2323.64,19.35,94.38,3.32%,155864
1689,"STRL","Sterling Infrastructure Inc","Industrials","Engineering & Construction","USA",3316.07,20.74,107.91,3.80%,309955
1690,"STRO","Sutro Biopharma Inc","Healthcare","Biotechnology","USA",263.36,,3.22,1.58%,642345
1691,"STRS","Stratus Properties Inc.","Real Estate","Real Estate - Diversified","USA",196.18,,24.28,3.28%,3639
1692,"STRW","Strawberry Fields Reit Inc","Real Estate","REIT - Healthcare Facilities","USA",74.04,25.11,10.73,2.68%,9833
1693,"STTK","Shattuck Labs Inc","Healthcare","Biotechnology","USA",145.58,,3.05,0.99%,299581
1694,"STXS","Stereotaxis Inc","Healthcare","Medical Instruments & Supplies","USA",152.88,,1.85,3.93%,151168
1695,"SUM","Summit Materials Inc","Basic Materials","Building Materials","USA",6778.41,17.97,38.63,3.51%,1335537
1696,"SUNS","Sunrise Realty Trust Inc.","Real Estate","REIT - Mortgage","USA",75.38,,10.94,-4.95%,72030
1697,"SUPN","Supernus Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",1734.86,356.51,31.48,-1.38%,662765
1698,"SVC","Service Properties Trust","Real Estate","REIT - Hotel & Motel","USA",792.95,,4.78,-1.04%,1722406
1699,"SVRA","Savara Inc","Healthcare","Biotechnology","USA",665.98,,4.05,1.25%,910914
1700,"SVV","Savers Value Village Inc","Consumer Cyclical","Specialty Retail","USA",1566.13,23.89,9.68,0.00%,1053176
1701,"SWBI","Smith & Wesson Brands Inc","Industrials","Aerospace & Defense","USA",671.24,17.33,14.89,2.48%,259039
1702,"SWI","SolarWinds Corp","Technology","Software - Infrastructure","USA",2182.00,97.13,12.88,1.98%,11797846
1703,"SWIM","Latham Group Inc","Industrials","Building Products & Equipment","USA",583.63,50.65,5.05,14.77%,2660932
1704,"SWKH","Swk Holdings Corp","Financial","Asset Management","USA",212.49,17.76,17.04,2.65%,8147
1705,"SWTX","SpringWorks Therapeutics Inc","Healthcare","Biotechnology","USA",2661.68,,35.92,5.88%,1682215
1706,"SWX","Southwest Gas Holdings Inc","Utilities","Utilities - Regulated Gas","USA",5107.90,28.12,71.23,0.72%,275856
1707,"SXC","SunCoke Energy Inc","Basic Materials","Coking Coal","USA",743.36,12.09,8.84,1.14%,1406596
1708,"SXI","Standex International Corp.","Industrials","Specialty Industrial Machinery","USA",2003.01,27.49,169.03,1.60%,39717
1709,"SXT","Sensient Technologies Corp.","Basic Materials","Specialty Chemicals","USA",3031.28,34.59,71.56,1.85%,88653
1710,"SYBT","Stock Yards Bancorp Inc","Financial","Banks - Regional","USA",1635.49,15.62,55.61,1.18%,45217
1711,"SYNA","Synaptics Inc","Technology","Semiconductors","USA",2857.04,,72.33,6.23%,1125237
1712,"SYRE","Spyre Therapeutics Inc.","Healthcare","Biotechnology","USA",1282.19,,25.25,2.85%,616748
